Time,ID,Position,Load
0:01:10.858667,3,2224,0.0
0:01:10.858667,4,2152,0.352653
0:01:10.858667,5,2202,0.274997
0:01:10.858667,6,2115,0.0
0:01:11.352800,1,2176,0.119685
0:01:11.352800,2,2149,0.7592049999999999
0:01:11.352800,3,2224,0.0
0:01:11.352800,4,2152,0.357221
0:01:11.352800,5,2202,0.274997
0:01:11.352800,6,2119,0.064869
0:01:11.835477,1,2175,0.15622899999999998
0:01:11.835477,2,2149,0.750069
0:01:11.835477,3,2224,0.0
0:01:11.835477,4,2152,0.36178899999999997
0:01:11.835477,5,2202,0.274997
0:01:11.835477,6,2121,0.096845
0:00:00.359589,1,2540,0.5445089999999999
0:00:00.359589,2,2429,1.037853
0:00:00.359589,3,2497,0.352653
0:00:00.359589,4,2419,1.1063729999999998
0:00:00.359589,5,2461,0.626733
0:00:00.359589,6,2361,1.5768769999999996
0:00:01.222332,1,2696,0.101413
0:00:01.222332,2,2611,0.288701
0:00:01.222332,3,2683,0.0
0:00:01.222332,4,2667,0.074005
0:00:01.222332,5,2675,0.069437
0:00:01.222332,6,2680,0.096845
0:00:02.064429,1,2692,0.10598099999999999
0:00:02.064429,2,2623,0.366357
0:00:02.064429,3,2683,0.060301
0:00:02.064429,4,2667,0.064869
0:00:02.064429,5,2675,0.064869
0:00:02.064429,6,2680,0.096845
0:00:02.905241,1,2690,0.119685
0:00:02.905241,2,2638,0.389197
0:00:02.905241,3,2683,0.055733
0:00:02.905241,4,2668,0.101413
0:00:02.905241,5,2675,0.069437
0:00:02.905241,6,2680,0.096845
0:00:03.670716,1,2687,0.0
0:00:03.670716,2,2632,0.0
0:00:03.670716,3,2683,0.0
0:00:03.670716,4,2672,0.0
0:00:03.670716,5,2675,0.0
0:00:03.670716,6,2680,0.0
0:00:04.529690,1,2687,0.0
0:00:04.529690,2,2631,0.0
0:00:04.529690,3,2683,0.0
0:00:04.529690,4,2672,0.0
0:00:04.529690,5,2675,0.0
0:00:04.529690,6,2680,0.0
0:00:05.369588,1,2687,0.0
0:00:05.369588,2,2631,0.0
0:00:05.369588,3,2683,0.0
0:00:05.369588,4,2672,0.0
0:00:05.369588,5,2675,0.0
0:00:05.369588,6,2680,0.0
